OrderID,OrderDate,CustomerName,Region,Category,Product,Quantity,UnitPrice,TotalPrice
1177,2024-08-31,Hannah,South,Electronics,Headphones,6,968.86,5813.16
1178,2024-01-25,Edward,East,Mobile,Charger,8,507.21,4057.68
1179,2024-03-30,Diana,South,Electronics,Mouse,2,459.32,918.64
1180,2024-03-15,Hannah,North,Computing,Smartphone,19,178.77,3396.63
1181,2024-10-20,Alice,West,Electronics,Mouse,9,663.23,5969.07
1182,2024-07-28,Hannah,South,Accessories,Keyboard,5,462.55,2312.75
1183,2024-12-12,Alice,West,Electronics,Monitor,5,373.81,1869.05
1184,2024-01-17,Edward,South,Mobile,Smartphone,19,268.19,5095.61
1185,2024-05-07,Diana,West,Accessories,Mouse,4,71.15,284.6
1186,2024-12-29,Diana,South,Computing,Smartphone,16,521.73,8347.68
1187,2024-09-07,Bob,East,Mobile,Charger,16,316.34,5061.44
1188,2024-06-27,Fiona,West,Accessories,Laptop,16,709.33,11349.28
1189,2024-06-30,Charlie,South,Computing,Headphones,7,724.9,5074.3
1190,2024-05-31,George,South,Mobile,Headphones,18,335.45,6038.1
1191,2024-01-25,Hannah,East,Computing,Charger,1,670.78,670.78
1192,2024-06-28,Edward,East,Electronics,Charger,3,262.38,787.14
1193,2024-07-16,Charlie,East,Electronics,Smartphone,8,728.54,5828.32
1194,2024-12-09,Hannah,West,Computing,Charger,1,21.0,21.0
1195,2024-06-09,Charlie,West,Electronics,Smartphone,7,155.85,1090.95
1196,2024-06-25,Edward,East,Computing,Charger,7,248.78,1741.46
1197,2024-10-11,Diana,North,Mobile,Mouse,8,774.07,6192.56
1198,2024-03-03,Edward,North,Accessories,Charger,19,71.04,1349.76
1199,2024-05-29,Hannah,South,Computing,Tablet,17,192.12,3266.04
1200,2024-06-02,Charlie,North,Accessories,Keyboard,11,361.83,3980.13
1201,2024-06-04,Fiona,South,Accessories,Laptop,15,14.13,211.95
1202,2024-02-18,George,West,Computing,Keyboard,9,763.31,6869.79
1203,2024-12-02,George,West,Electronics,Monitor,17,562.3,9559.1
1204,2024-03-24,Fiona,North,Mobile,Monitor,11,901.18,9912.98
1205,2024-12-26,Fiona,West,Accessories,Headphones,6,35.88,215.28
1206,2024-06-25,Diana,East,Mobile,Laptop,9,275.03,2475.27
1207,2024-05-27,Hannah,East,Accessories,Keyboard,18,732.6,13186.8
1208,2024-04-27,Alice,North,Computing,Headphones,2,676.77,1353.54
1209,2024-12-07,Edward,North,Electronics,Monitor,4,246.84,987.36
1210,2024-03-03,George,South,Mobile,Smartphone,18,597.71,10758.78
1211,2024-07-07,Fiona,West,Accessories,Laptop,1,794.79,794.79
1212,2024-12-25,Edward,South,Computing,Laptop,11,38.21,420.31
1213,2024-02-18,George,South,Computing,Charger,3,719.04,2157.12
1214,2024-11-22,Fiona,East,Accessories,Charger,8,255.84,2046.72
1215,2024-09-13,Hannah,East,Accessories,Keyboard,5,948.11,4740.55
1216,2024-08-11,George,East,Accessories,Charger,5,540.53,2702.65
1217,2024-05-20,Diana,East,Electronics,Charger,11,38.22,420.42
1218,2024-08-02,Alice,South,Accessories,Mouse,12,406.41,4876.92
1219,2024-07-29,Alice,East,Accessories,Tablet,9,966.48,8698.32
1220,2024-11-13,Fiona,West,Electronics,Keyboard,13,731.72,9512.36
1221,2024-02-01,George,East,Computing,Charger,3,303.98,911.94
1222,2024-06-06,Diana,East,Accessories,Smartphone,13,577.39,7506.07
1223,2024-10-11,Bob,East,Mobile,Mouse,11,601.11,6612.21
1224,2024-10-31,Edward,North,Computing,Mouse,11,28.23,310.53
1225,2024-10-12,Edward,West,Mobile,Mouse,7,182.94,1280.58
1226,2024-05-23,Charlie,West,Accessories,Smartphone,17,554.02,9418.34
1227,2024-01-19,Diana,South,Electronics,Headphones,16,405.74,6491.84
1228,2024-01-18,George,South,Electronics,Laptop,14,194.09,2717.26
1229,2024-09-13,Hannah,East,Electronics,Headphones,1,773.81,773.81
1230,2024-03-18,Hannah,North,Accessories,Smartphone,11,491.55,5407.05
1231,2024-06-23,Charlie,South,Accessories,Tablet,13,313.42,4074.46
1232,2024-07-12,Fiona,South,Mobile,Laptop,1,165.87,165.87
1233,2024-04-22,George,East,Electronics,Smartphone,2,613.11,1226.22
1234,2024-04-23,Charlie,East,Accessories,Tablet,9,667.93,6011.37
1235,2024-08-09,Alice,South,Computing,Keyboard,13,671.25,8726.25
1236,2024-06-14,Edward,South,Accessories,Monitor,5,224.19,1120.95
1237,2024-11-14,George,West,Accessories,Mouse,9,597.36,5376.24
1238,2024-05-11,Charlie,North,Computing,Charger,13,905.88,11776.44
1239,2024-09-20,Alice,West,Electronics,Smartphone,5,356.42,1782.1
1240,2024-02-24,Diana,South,Computing,Monitor,15,214.71,3220.65
1241,2024-12-24,Charlie,West,Electronics,Headphones,7,773.29,5413.03
1242,2024-05-10,Fiona,West,Computing,Monitor,14,181.0,2534.0
1243,2024-10-14,Fiona,South,Mobile,Smartphone,16,257.48,4119.68
1244,2024-09-22,Fiona,East,Electronics,Monitor,6,105.14,630.84
1245,2024-06-10,George,South,Accessories,Mouse,2,271.53,543.06
1246,2024-03-27,Hannah,East,Mobile,Laptop,16,413.28,6612.48
1247,2024-02-24,Hannah,South,Electronics,Smartphone,19,68.84,1307.96
1248,2024-10-14,Edward,South,Electronics,Tablet,5,872.35,4361.75
1249,2024-06-26,Charlie,South,Electronics,Monitor,4,516.11,2064.44
1250,2024-12-14,Diana,North,Computing,Laptop,14,590.16,8262.24
1251,2024-01-08,Charlie,East,Electronics,Mouse,6,374.43,2246.58
1252,2024-11-16,Edward,North,Accessories,Headphones,8,671.49,5371.92
1253,2024-11-08,Alice,South,Electronics,Headphones,3,434.62,1303.86
1254,2024-09-03,Edward,West,Accessories,Mouse,4,762.51,3050.04
1255,2024-11-18,Fiona,North,Accessories,Monitor,1,822.3,822.3
1256,2024-09-11,George,East,Accessories,Headphones,2,673.49,1346.98
1257,2024-11-23,Alice,South,Mobile,Tablet,13,493.88,6420.44
1258,2024-02-23,George,North,Accessories,Smartphone,9,783.36,7050.24
1259,2024-09-05,Fiona,West,Computing,Laptop,12,496.81,5961.72
1260,2024-08-26,Bob,North,Electronics,Keyboard,10,115.95,1159.5
1261,2024-08-16,Edward,East,Computing,Monitor,10,120.76,1207.6
1262,2024-03-07,Edward,North,Mobile,Headphones,18,948.84,17079.12
1263,2024-02-20,Diana,West,Electronics,Smartphone,12,217.5,2610.0
1264,2024-04-06,Charlie,West,Accessories,Keyboard,16,816.85,13069.6
1265,2024-04-01,Alice,East,Electronics,Tablet,6,250.47,1502.82
1266,2024-09-20,Hannah,West,Mobile,Headphones,10,433.63,4336.3
1267,2024-10-17,George,South,Mobile,Headphones,15,656.67,9850.05
1268,2024-04-05,Alice,West,Computing,Laptop,9,163.07,1467.63
1269,2024-03-28,Diana,South,Electronics,Tablet,2,738.56,1477.12
1270,2024-03-18,Diana,North,Electronics,Tablet,18,691.46,12446.28
1271,2024-10-14,George,South,Electronics,Monitor,12,545.37,6544.44
1272,2024-04-29,Hannah,South,Computing,Keyboard,3,568.06,1704.18
1273,2024-10-28,Charlie,North,Mobile,Laptop,7,110.24,771.68
1274,2024-06-13,George,West,Accessories,Monitor,9,438.77,3948.93
1275,2024-06-30,George,South,Electronics,Laptop,8,91.14,729.12
1276,2024-08-10,Fiona,West,Computing,Tablet,6,311.32,1867.92
1277,2024-11-06,Hannah,North,Computing,Laptop,1,900.81,900.81
1278,2024-01-07,Charlie,East,Accessories,Laptop,14,576.66,8073.24
1279,2024-11-25,Edward,West,Mobile,Laptop,16,743.99,11903.84
1280,2024-09-19,Fiona,West,Electronics,Charger,16,576.02,9216.32
1281,2024-06-09,Bob,East,Electronics,Smartphone,4,198.27,793.08
1282,2024-05-30,Hannah,East,Computing,Smartphone,6,596.83,3580.98
1283,2024-03-25,Charlie,North,Mobile,Keyboard,15,756.61,11349.15
1284,2024-05-26,Diana,West,Electronics,Keyboard,8,142.71,1141.68
1285,2024-04-21,Fiona,West,Accessories,Mouse,1,817.82,817.82
1286,2024-02-05,Charlie,North,Mobile,Tablet,13,557.62,7249.06
1287,2024-10-11,Alice,West,Mobile,Laptop,18,9.25,166.5
1288,2024-07-06,George,South,Computing,Tablet,18,522.18,9399.24
1289,2024-03-22,Bob,South,Computing,Smartphone,13,398.69,5182.97
1290,2024-01-02,Edward,South,Electronics,Charger,14,299.96,4199.44
1291,2024-10-29,George,West,Computing,Laptop,11,772.4,8496.4
1292,2024-07-15,Alice,South,Mobile,Monitor,7,900.0,6300.0
1293,2024-01-11,Alice,South,Electronics,Smartphone,18,763.84,13749.12
1294,2024-08-21,Bob,North,Electronics,Smartphone,4,847.54,3390.16
1295,2024-07-13,Edward,North,Mobile,Smartphone,17,909.24,15457.08
1296,2024-04-28,Diana,East,Electronics,Mouse,19,913.07,17348.33
1297,2024-01-20,Fiona,East,Accessories,Laptop,14,119.06,1666.84
1298,2024-09-17,Hannah,East,Accessories,Keyboard,10,459.1,4591.0
1299,2024-10-19,Edward,East,Electronics,Headphones,6,5.29,31.74
1300,2024-09-12,Hannah,North,Computing,Monitor,18,508.93,9160.74
1301,2024-08-09,Charlie,North,Accessories,Monitor,4,924.62,3698.48
1302,2024-08-13,Alice,North,Electronics,Tablet,11,203.11,2234.21
1303,2024-02-22,Charlie,South,Accessories,Laptop,13,641.59,8340.67
1304,2024-12-20,Diana,South,Computing,Keyboard,8,646.16,5169.28
1305,2024-12-07,Charlie,East,Mobile,Smartphone,10,164.55,1645.5
1306,2024-12-29,Edward,South,Electronics,Headphones,11,242.33,2665.63
1307,2024-10-06,Charlie,West,Electronics,Laptop,3,464.71,1394.13
1308,2024-03-21,Diana,North,Electronics,Laptop,15,192.27,2884.05
1309,2024-07-20,Diana,East,Electronics,Mouse,8,587.07,4696.56
1310,2024-06-06,Diana,East,Electronics,Keyboard,18,487.12,8768.16
1311,2024-04-29,Edward,West,Electronics,Headphones,1,521.6,521.6
1312,2024-02-28,Diana,South,Computing,Smartphone,8,138.8,1110.4
1313,2024-08-02,Alice,East,Mobile,Laptop,3,519.67,1559.01
1314,2024-05-07,George,South,Computing,Monitor,1,54.23,54.23
1315,2024-08-11,Diana,South,Computing,Charger,16,882.13,14114.08
1316,2024-07-27,Charlie,West,Mobile,Monitor,9,346.53,3118.77
1317,2024-04-24,Fiona,East,Computing,Headphones,17,857.06,14570.02
1318,2024-07-27,Charlie,South,Accessories,Charger,16,703.15,11250.4
1319,2024-01-14,Fiona,South,Computing,Smartphone,6,767.34,4604.04
1320,2024-01-09,Charlie,West,Electronics,Headphones,7,317.97,2225.79
1321,2024-02-09,Edward,West,Accessories,Laptop,16,231.61,3705.76
1322,2024-08-24,Charlie,South,Accessories,Mouse,8,409.71,3277.68
1323,2024-10-07,Edward,West,Mobile,Mouse,10,29.1,291.0
1324,2024-12-24,Edward,South,Computing,Monitor,14,919.16,12868.24
1325,2024-07-19,Diana,East,Computing,Mouse,11,390.08,4290.88
1326,2024-09-02,Alice,North,Accessories,Tablet,2,988.61,1977.22
1327,2024-10-04,Fiona,West,Computing,Headphones,12,762.64,9151.68
1328,2024-08-22,Diana,North,Computing,Mouse,13,85.11,1106.43
1329,2024-01-04,Diana,South,Mobile,Tablet,15,661.89,9928.35
1330,2024-06-02,George,South,Accessories,Tablet,12,274.48,3293.76
1331,2024-01-29,Edward,South,Electronics,Keyboard,13,247.5,3217.5
1332,2024-04-18,Edward,North,Accessories,Monitor,8,260.28,2082.24
1333,2024-04-07,Fiona,South,Mobile,Headphones,16,916.49,14663.84
1334,2024-08-02,Charlie,West,Mobile,Tablet,3,502.48,1507.44
1335,2024-10-19,Charlie,East,Mobile,Laptop,13,671.12,8724.56
1336,2024-03-15,Hannah,East,Computing,Mouse,12,284.54,3414.48
1337,2024-11-21,Diana,West,Accessories,Keyboard,19,525.34,9981.46
1338,2024-05-25,Hannah,East,Computing,Smartphone,2,353.35,706.7
1339,2024-05-07,Bob,North,Computing,Mouse,1,324.53,324.53
1340,2024-12-06,Bob,South,Accessories,Mouse,8,250.73,2005.84
1341,2024-02-11,Hannah,South,Mobile,Mouse,9,411.96,3707.64
1342,2024-12-21,Charlie,South,Electronics,Keyboard,8,661.73,5293.84
1343,2024-02-10,Bob,North,Electronics,Smartphone,17,225.93,3840.81
1344,2024-02-03,George,North,Accessories,Monitor,9,965.62,8690.58
1345,2024-01-17,Charlie,North,Accessories,Headphones,6,128.99,773.94
1346,2024-06-13,Edward,West,Mobile,Headphones,15,482.81,7242.15
1347,2024-06-01,Diana,North,Accessories,Smartphone,13,89.6,1164.8
1348,2024-03-16,Alice,East,Accessories,Charger,12,27.55,330.6
1349,2024-03-27,Diana,West,Mobile,Mouse,13,923.06,11999.78
1350,2024-04-26,Hannah,West,Mobile,Laptop,7,811.33,5679.31
1351,2024-12-27,Charlie,West,Computing,Smartphone,18,695.68,12522.24
1352,2024-12-07,Hannah,North,Accessories,Smartphone,14,865.86,12122.04
1353,2024-01-27,George,West,Electronics,Headphones,11,803.83,8842.13
1354,2024-11-08,Charlie,North,Accessories,Tablet,14,649.0,9086.0
1355,2024-10-13,Diana,North,Electronics,Laptop,17,848.11,14417.87
1356,2024-05-13,George,West,Electronics,Headphones,2,393.85,787.7
1357,2024-08-06,George,South,Electronics,Keyboard,19,554.99,10544.81
1358,2024-06-16,George,South,Computing,Smartphone,16,777.43,12438.88
1359,2024-04-07,Fiona,West,Mobile,Charger,10,89.37,893.7
1360,2024-09-24,Charlie,South,Mobile,Tablet,8,859.35,6874.8
1361,2024-08-24,Bob,East,Computing,Laptop,5,161.05,805.25
1362,2024-11-04,Bob,East,Mobile,Monitor,7,865.22,6056.54
1363,2024-06-21,Charlie,North,Computing,Laptop,13,314.78,4092.14
1364,2024-07-08,Charlie,South,Accessories,Laptop,16,330.15,5282.4
1365,2024-05-01,Fiona,East,Computing,Mouse,5,78.58,392.9
1366,2024-02-15,Bob,West,Mobile,Smartphone,16,886.47,14183.52
1367,2024-03-04,Charlie,South,Mobile,Smartphone,15,178.64,2679.6
1368,2024-05-09,Charlie,East,Accessories,Monitor,9,631.9,5687.1
1369,2024-11-05,Hannah,East,Computing,Monitor,12,645.75,7749.0
1370,2024-12-28,Fiona,West,Accessories,Monitor,8,284.75,2278.0
1371,2024-07-11,Fiona,North,Electronics,Headphones,13,985.73,12814.49
1372,2024-11-02,Diana,West,Computing,Headphones,5,68.85,344.25
1373,2024-06-29,Fiona,North,Accessories,Smartphone,14,609.83,8537.62
1374,2024-10-18,Alice,East,Accessories,Smartphone,16,482.15,7714.4
1375,2024-10-08,Bob,North,Mobile,Monitor,11,249.26,2741.86
1376,2024-01-29,Diana,East,Computing,Headphones,12,167.73,2012.76
1377,2024-05-28,Alice,East,Electronics,Tablet,15,738.4,11076.0
1378,2024-09-23,Charlie,South,Electronics,Headphones,12,916.73,11000.76
1379,2024-10-22,Hannah,North,Computing,Smartphone,9,112.01,1008.09
1380,2024-01-11,Hannah,North,Computing,Headphones,1,198.01,198.01
1381,2024-06-12,Charlie,North,Accessories,Smartphone,3,986.34,2959.02
1382,2024-04-22,Diana,West,Mobile,Monitor,12,19.95,239.4
1383,2024-07-05,Fiona,South,Mobile,Mouse,13,510.71,6639.23
1384,2024-10-21,George,South,Mobile,Monitor,6,518.53,3111.18
1385,2024-08-19,Hannah,South,Computing,Monitor,10,266.85,2668.5
1386,2024-08-14,George,West,Mobile,Tablet,10,664.71,6647.1
1387,2024-11-05,Charlie,North,Accessories,Mouse,16,945.22,15123.52
1388,2024-04-07,George,North,Computing,Tablet,1,452.96,452.96
1389,2024-02-24,Edward,North,Computing,Smartphone,16,750.67,12010.72
1390,2024-04-20,Diana,South,Mobile,Laptop,4,647.84,2591.36
1391,2024-05-31,Alice,South,Electronics,Keyboard,6,475.58,2853.48
1392,2024-09-02,Diana,East,Electronics,Tablet,19,54.56,1036.64
1393,2024-03-09,Bob,West,Accessories,Smartphone,2,743.04,1486.08
1394,2024-11-07,Fiona,West,Mobile,Mouse,18,366.44,6595.92
1395,2024-10-15,Fiona,South,Mobile,Headphones,10,228.37,2283.7
1396,2024-09-06,Diana,East,Computing,Mouse,4,948.53,3794.12
1397,2024-02-05,Charlie,North,Computing,Monitor,1,774.64,774.64
1398,2024-08-26,Charlie,South,Mobile,Monitor,15,962.46,14436.9
1399,2024-05-27,Edward,West,Computing,Monitor,10,259.94,2599.4
1400,2024-08-14,Edward,West,Mobile,Smartphone,18,836.61,15058.98
1401,2024-08-31,Fiona,West,Accessories,Monitor,16,609.68,9754.88
1402,2024-12-02,Edward,North,Computing,Tablet,13,981.6,12760.8
1403,2024-12-30,Hannah,West,Mobile,Headphones,15,946.59,14198.85
1404,2024-07-19,Hannah,North,Computing,Monitor,2,973.1,1946.2
1405,2024-06-02,Alice,North,Accessories,Smartphone,4,952.01,3808.04
1406,2024-03-13,Edward,North,Computing,Headphones,1,12.62,12.62
1407,2024-07-19,Alice,South,Mobile,Monitor,7,742.38,5196.66
1408,2024-10-22,Edward,North,Computing,Laptop,11,275.57,3031.27
1409,2024-01-17,Fiona,East,Computing,Charger,10,706.5,7065.0
1410,2024-05-08,Fiona,West,Mobile,Monitor,1,980.71,980.71
1411,2024-08-04,Alice,South,Electronics,Keyboard,11,44.16,485.76
1412,2024-03-01,Diana,West,Computing,Mouse,10,569.15,5691.5
1413,2024-04-13,Fiona,North,Computing,Tablet,14,736.28,10307.92
1414,2024-02-11,Diana,South,Accessories,Headphones,14,257.09,3599.26
1415,2024-01-25,Charlie,East,Electronics,Tablet,7,229.0,1603.0
1416,2024-02-08,Hannah,North,Accessories,Laptop,11,65.04,715.44
1417,2024-10-17,Alice,West,Mobile,Laptop,4,98.45,393.8
1418,2024-05-10,George,East,Mobile,Keyboard,2,658.47,1316.94
1419,2024-08-16,Fiona,North,Accessories,Tablet,7,507.68,3553.76
1420,2024-04-17,Bob,East,Computing,Headphones,19,34.92,663.48
1421,2024-06-20,Charlie,North,Electronics,Laptop,14,969.81,13577.34
1422,2024-04-11,Diana,South,Accessories,Charger,19,657.77,12497.63
1423,2024-12-19,Fiona,North,Accessories,Laptop,7,517.89,3625.23
1424,2024-01-12,Alice,South,Mobile,Monitor,12,276.36,3316.32
1425,2024-10-01,George,North,Computing,Keyboard,3,659.81,1979.43
1426,2024-04-10,Edward,North,Electronics,Mouse,15,367.35,5510.25
1427,2024-02-13,George,West,Accessories,Smartphone,5,703.98,3519.9
1428,2024-10-31,Bob,East,Electronics,Mouse,8,684.16,5473.28
1429,2024-01-17,Diana,East,Electronics,Charger,14,97.28,1361.92
1430,2024-11-25,Charlie,East,Accessories,Mouse,4,909.71,3638.84
1431,2024-02-26,George,North,Electronics,Charger,7,489.54,3426.78
1432,2024-11-06,Alice,North,Mobile,Laptop,7,395.98,2771.86
1433,2024-10-29,Bob,North,Computing,Headphones,18,955.68,17202.24
1434,2024-01-12,Alice,South,Computing,Headphones,14,441.02,6174.28
1435,2024-11-13,Fiona,South,Computing,Monitor,8,722.61,5780.88
1436,2024-03-20,Edward,West,Mobile,Charger,12,656.86,7882.32
1437,2024-08-03,Charlie,North,Mobile,Headphones,10,169.31,1693.1
1438,2024-12-04,Alice,East,Mobile,Monitor,14,991.19,13876.66
1439,2024-09-20,Diana,East,Computing,Laptop,9,466.29,4196.61
1440,2024-05-28,Fiona,West,Electronics,Laptop,6,397.81,2386.86
1441,2024-03-21,Fiona,East,Mobile,Mouse,5,920.02,4600.1
1442,2024-08-02,Charlie,West,Accessories,Laptop,1,531.59,531.59
1443,2024-07-16,Fiona,North,Mobile,Laptop,1,706.55,706.55
1444,2024-07-18,Diana,East,Accessories,Charger,17,847.01,14399.17
1445,2024-01-25,Alice,North,Computing,Smartphone,11,239.32,2632.52
1446,2024-03-29,Charlie,South,Accessories,Keyboard,12,173.62,2083.44
1447,2024-09-24,Hannah,East,Mobile,Mouse,3,73.16,219.48
1448,2024-05-22,Fiona,South,Mobile,Mouse,6,897.65,5385.9
1449,2024-02-28,Fiona,East,Electronics,Keyboard,11,204.37,2248.07
1450,2024-12-30,Diana,North,Computing,Smartphone,13,311.22,4045.86
1451,2024-01-26,Edward,West,Accessories,Laptop,11,289.38,3183.18
1452,2024-02-16,Edward,North,Computing,Headphones,8,308.07,2464.56
1453,2024-10-14,George,North,Mobile,Monitor,10,669.72,6697.2
1454,2024-09-22,Fiona,North,Electronics,Mouse,2,954.34,1908.68
1455,2024-01-16,Hannah,East,Mobile,Keyboard,14,332.81,4659.34
1456,2024-07-17,Alice,West,Mobile,Tablet,16,410.61,6569.76
1457,2024-10-08,Charlie,South,Mobile,Monitor,17,772.29,13128.93
1458,2024-03-26,Fiona,North,Accessories,Tablet,11,435.18,4786.98
1459,2024-09-06,Bob,East,Mobile,Tablet,2,926.41,1852.82
1460,2024-09-26,Charlie,South,Computing,Charger,5,505.7,2528.5
1461,2024-11-30,George,North,Computing,Mouse,16,351.0,5616.0
1462,2024-04-26,Edward,South,Electronics,Laptop,16,971.71,15547.36
1463,2024-01-07,Hannah,North,Computing,Charger,2,428.65,857.3
1464,2024-05-16,Fiona,South,Mobile,Tablet,16,235.02,3760.32
1465,2024-06-24,Diana,South,Mobile,Laptop,5,181.81,909.05
1466,2024-11-23,Bob,West,Computing,Smartphone,8,995.21,7961.68
1467,2024-11-10,Fiona,West,Electronics,Headphones,14,754.22,10559.08
1468,2024-08-02,Hannah,North,Electronics,Tablet,10,411.62,4116.2
1469,2024-03-22,George,East,Computing,Mouse,2,827.23,1654.46
1470,2024-08-10,Alice,West,Accessories,Headphones,3,549.07,1647.21
1471,2024-04-12,Bob,South,Accessories,Laptop,18,320.8,5774.4
1472,2024-09-29,George,West,Accessories,Tablet,2,744.67,1489.34
1473,2024-01-14,Fiona,West,Accessories,Monitor,9,747.17,6724.53
1474,2024-06-07,Alice,North,Computing,Charger,2,502.67,1005.34
1475,2024-05-31,Bob,West,Electronics,Mouse,7,49.93,349.51
1476,2024-04-17,Alice,West,Mobile,Smartphone,7,81.64,571.48
1477,2024-07-06,Alice,South,Mobile,Keyboard,14,789.81,11057.34
1478,2024-10-27,Bob,West,Computing,Smartphone,5,824.36,4121.8
1479,2024-04-07,Bob,South,Mobile,Charger,8,679.9,5439.2
1480,2024-05-10,Alice,West,Accessories,Tablet,18,839.87,15117.66
1481,2024-10-19,George,West,Electronics,Charger,6,720.89,4325.34
1482,2024-06-19,Hannah,East,Computing,Mouse,14,897.45,12564.3
1483,2024-07-01,Edward,West,Electronics,Smartphone,18,154.65,2783.7
1484,2024-12-29,Bob,South,Computing,Keyboard,17,390.8,6643.6
1485,2024-02-08,Fiona,South,Computing,Monitor,9,466.79,4201.11
1486,2024-01-15,Charlie,North,Computing,Headphones,13,301.18,3915.34
1487,2024-01-04,Diana,North,Computing,Charger,16,726.74,11627.84
1488,2024-12-14,Alice,East,Electronics,Monitor,10,912.88,9128.8
1489,2024-07-28,Alice,South,Mobile,Smartphone,10,415.42,4154.2
1490,2024-06-09,Diana,South,Computing,Keyboard,4,941.83,3767.32
1491,2024-01-16,Edward,South,Accessories,Headphones,12,519.19,6230.28
1492,2024-04-17,Diana,East,Computing,Mouse,8,524.9,4199.2
1493,2024-11-06,Bob,South,Electronics,Keyboard,15,602.22,9033.3
1494,2024-08-14,Diana,North,Computing,Monitor,19,271.99,5167.81
1495,2024-06-18,Alice,East,Accessories,Laptop,15,386.44,5796.6
1496,2024-02-03,Diana,North,Electronics,Laptop,8,555.47,4443.76
1497,2024-09-07,Charlie,North,Computing,Headphones,8,942.27,7538.16
1498,2024-09-03,Fiona,East,Accessories,Charger,19,644.48,12245.12
1499,2024-09-25,Bob,West,Electronics,Headphones,9,336.45,3028.05
1500,2024-05-20,Diana,West,Computing,Headphones,17,15.42,262.14
1501,2024-09-30,Alice,North,Accessories,Laptop,8,981.76,7854.08
